"id_cliente";"sexo";"estado_civil";"tipo_baja";"familia_captacion"
22817;"M";"S";"parcial";"No_vida"
22818;"H";"";"total";"Ahorro"
22819;"H";"S";"nunca";"No_vida"
22820;"M";"C";"nunca";"Rentas"
22821;"H";"D";"parcial";"Ahorro"
22822;"H";"C";"parcial";"Ahorro"
22823;"M";"S";"total";"No_vida"
22824;"H";"C";"parcial";"Ahorro"
22825;"M";"";"total";"No_vida"
22826;"M";"C";"parcial";"Ahorro"
22827;"M";"S";"nunca";"No_vida"
22828;"M";"S";"parcial";"Ahorro"
22829;"M";"S";"total";"No_vida"
22830;"M";"C";"nunca";"Jubilacion_GOLF"
22831;"M";"C";"total";"No_vida"
22832;"H";"D";"parcial";"Ahorro"
22833;"H";"";"parcial";"Ahorro"
22834;"M";"S";"total";"No_vida"
22835;"M";"C";"total";"No_vida"
22836;"H";"";"total";"Autos"
22837;"M";"D";"nunca";"Jubilacion_GOLF"
22838;"H";"C";"total";"No_vida"
22839;"M";"S";"nunca";"No_vida"
22840;"M";"";"nunca";"Vida_Riesgo"
22841;"H";"C";"total";"Vida_Riesgo"
22842;"M";"";"total";"Ahorro"
22843;"M";"C";"nunca";"Ahorro"
22844;"H";"C";"parcial";"Ahorro"
22845;"M";"";"total";"No_vida"
22846;"H";"";"nunca";"Ahorro"
22847;"H";"C";"parcial";"Ahorro"
22848;"H";"C";"parcial";"Ahorro"
22849;"H";"";"total";"Ahorro"
22850;"M";"";"total";"Ahorro"
22851;"H";"S";"nunca";"No_vida"
22852;"H";"C";"total";"No_vida"
22853;"M";"C";"parcial";"Ahorro"
22854;"H";"C";"total";"Vida_Riesgo"
22855;"M";"";"total";"Ahorro"
22856;"H";"C";"total";"No_vida"
22857;"M";"C";"nunca";"No_vida"
22858;"H";"C";"parcial";"Ahorro"
22859;"M";"";"parcial";"Ahorro"
22860;"H";"C";"parcial";"Ahorro"
22861;"H";"";"fallecido";"Ahorro"
22862;"H";"C";"parcial";"Ahorro"
22863;"M";"C";"nunca";"No_vida"
22864;"H";"";"parcial";"Autos"
22865;"H";"C";"parcial";"Ahorro"
22866;"M";"C";"parcial";"Ahorro"
22867;"M";"C";"parcial";"No_vida"
22868;"H";"";"nunca";"Ahorro"
22869;"H";"C";"nunca";"Vida_Riesgo"
22870;"H";"C";"nunca";"Ahorro"
22871;"H";"C";"nunca";"Vida_Riesgo"
22872;"M";"S";"parcial";"Ahorro"
22873;"M";"C";"total";"No_vida"
22874;"H";"";"parcial";"Vida_Riesgo"
22875;"M";"C";"nunca";"Vida_Riesgo"
22876;"H";"C";"nunca";"Vida_Riesgo"
22877;"M";"C";"parcial";"Ahorro"
22878;"M";"C";"total";"Ahorro"
22879;"H";"S";"nunca";"Autos"
22880;"H";"C";"parcial";"Ahorro"
22881;"H";"";"parcial";"Ahorro"
22882;"H";"";"fallecido";"No_vida"
22883;"M";"S";"total";"No_vida"
22884;"M";"S";"parcial";"Ahorro"
22885;"H";"C";"total";"Ahorro"
22886;"M";"C";"nunca";"No_vida"
22887;"H";"C";"parcial";"Ahorro"
22888;"M";"";"nunca";"Ahorro"
22889;"M";"C";"nunca";"Vida_Riesgo"
22890;"M";"C";"total";"No_vida"
22891;"M";"S";"total";"Autos"
22892;"H";"C";"parcial";"Ahorro"
22893;"H";"C";"parcial";"Ahorro"
22894;"H";"S";"nunca";"Vida_Riesgo_PM"
22895;"M";"S";"parcial";"No_vida"
22896;"H";"";"total";"Ahorro"
22897;"H";"C";"nunca";"Ahorro"
22898;"M";"S";"total";"No_vida"
22899;"M";"S";"total";"No_vida"
22900;"M";"S";"total";"No_vida"
22901;"M";"C";"nunca";"Ahorro"
22902;"M";"";"nunca";"Jubilacion_GOLF"
22903;"H";"C";"parcial";"Ahorro"
22904;"M";"";"nunca";"Vida_Riesgo"
22905;"M";"D";"parcial";"Ahorro"
22906;"M";"";"nunca";"No_vida"
22907;"H";"C";"total";"Autos"
22908;"M";"C";"parcial";"Ahorro"
22909;"H";"C";"total";"No_vida"
22910;"M";"";"parcial";"Ahorro"
22911;"H";"C";"parcial";"Ahorro"
22912;"H";"C";"nunca";"No_vida"
22913;"M";"D";"parcial";"No_vida"
22914;"M";"C";"nunca";"Ahorro"
22915;"H";"C";"parcial";"Ahorro"
22916;"H";"S";"nunca";"No_vida"
22917;"H";"C";"parcial";"Ahorro"
22918;"H";"S";"total";"No_vida"
22919;"M";"";"fallecido";"Ahorro"
22920;"H";"";"total";"Ahorro"
22921;"H";"D";"nunca";"Ahorro"
22922;"H";"";"nunca";"Ahorro"
22923;"M";"C";"parcial";"Ahorro"
22924;"M";"C";"total";"Ahorro"
22925;"M";"";"total";"Ahorro"
22926;"M";"C";"nunca";"Ahorro"
22927;"H";"C";"parcial";"Ahorro"
22928;"M";"S";"nunca";"No_vida"
22929;"M";"D";"parcial";"Ahorro"
22930;"H";"S";"nunca";"No_vida"
22931;"M";"S";"nunca";"No_vida"
22932;"H";"C";"parcial";"Autos"
22933;"M";"";"nunca";"No_vida"
22934;"H";"S";"total";"Ahorro"
22935;"H";"C";"nunca";"Ahorro"
22936;"H";"C";"parcial";"No_vida"
22937;"M";"";"total";"Ahorro"
22938;"H";"C";"parcial";"No_vida"
22939;"H";"";"parcial";"Ahorro"
22940;"M";"S";"nunca";"No_vida"
22941;"H";"";"parcial";"Ahorro"
22942;"M";"S";"total";"No_vida"
22943;"H";"";"nunca";"Jubilacion_GOLF"
22944;"H";"S";"nunca";"No_vida"
22945;"H";"";"parcial";"Ahorro"
22946;"M";"S";"parcial";"Ahorro"
22947;"H";"C";"parcial";"Ahorro"
22948;"H";"C";"total";"Vida_Riesgo"
22949;"H";"C";"nunca";"Ahorro"
22950;"M";"S";"total";"No_vida"
22951;"M";"";"nunca";"Ahorro"
22952;"M";"C";"total";"Ahorro"
22953;"M";"C";"parcial";"Ahorro"
22954;"M";"";"nunca";"Ahorro"
22955;"M";"C";"total";"Autos"
22956;"H";"C";"parcial";"Ahorro"
22957;"M";"";"nunca";"Ahorro"
22958;"H";"S";"nunca";"No_vida"
22959;"H";"C";"total";"No_vida"
22960;"H";"C";"total";"Ahorro"
22961;"M";"";"total";"Autos"
22962;"M";"S";"parcial";"No_vida"
22963;"M";"S";"total";"No_vida"
22964;"M";"C";"nunca";"Ahorro"
22965;"H";"";"nunca";"Ahorro"
22966;"M";"";"nunca";"Ahorro"
22967;"M";"C";"parcial";"No_vida"
22968;"H";"C";"parcial";"No_vida"
22969;"M";"";"nunca";"Ahorro"
22970;"H";"";"total";"Ahorro"
22971;"M";"C";"total";"No_vida"
22972;"H";"S";"nunca";"Ahorro"
22973;"M";"C";"parcial";"Ahorro"
22974;"M";"C";"parcial";"Ahorro"
22975;"H";"S";"total";"No_vida"
22976;"M";"C";"nunca";"Ahorro"
22977;"H";"S";"total";"No_vida"
22978;"M";"C";"parcial";"No_vida"
22979;"M";"";"parcial";"Ahorro"
22980;"M";"";"nunca";"Ahorro"
22981;"M";"S";"nunca";"No_vida"
22982;"H";"C";"nunca";"No_vida"
22983;"M";"S";"nunca";"No_vida"
22984;"M";"";"nunca";"Ahorro"
22985;"H";"";"total";"Ahorro"
22986;"H";"";"parcial";"Ahorro"
22987;"H";"";"nunca";"Ahorro"
22988;"H";"C";"fallecido";"Ahorro"
22989;"M";"";"nunca";"No_vida"
22990;"H";"";"parcial";"Ahorro"
22991;"M";"";"parcial";"Ahorro"
22992;"H";"C";"parcial";"No_vida"
22993;"M";"";"nunca";"Ahorro"
22994;"M";"S";"nunca";"No_vida"
22995;"H";"V";"total";"Ahorro"
22996;"M";"C";"total";"No_vida"
22997;"H";"C";"nunca";"Ahorro"
22998;"M";"V";"parcial";"Ahorro"
22999;"H";"C";"parcial";"Ahorro"
23000;"M";"C";"fallecido";"Ahorro"
23001;"M";"C";"total";"No_vida"
23002;"M";"";"nunca";"No_vida"
23003;"M";"C";"nunca";"Ahorro"
23004;"M";"S";"nunca";"No_vida"
23005;"M";"C";"total";"Ahorro"
23006;"M";"";"total";"Ahorro"
23007;"H";"";"parcial";"Ahorro"
23008;"H";"C";"parcial";"Vida_Riesgo"
23009;"M";"C";"total";"Vida_Riesgo"
23010;"M";"D";"parcial";"Ahorro"
23011;"H";"";"parcial";"Ahorro"
23012;"M";"C";"nunca";"Vida_Riesgo"
23013;"M";"C";"parcial";"Ahorro"
23014;"H";"";"total";"Ahorro"
23015;"H";"S";"parcial";"No_vida"
23016;"H";"D";"parcial";"Ahorro"
23017;"H";"S";"nunca";"No_vida"
23018;"M";"C";"parcial";"No_vida"
23019;"M";"";"nunca";"Ahorro"
23020;"H";"C";"total";"Ahorro"
23021;"M";"S";"total";"Vida_Riesgo"
23022;"M";"C";"parcial";"Vida_Riesgo"
23023;"H";"C";"parcial";"Ahorro"
23024;"M";"C";"parcial";"No_vida"
23025;"M";"S";"parcial";"Ahorro"
23026;"M";"C";"total";"Autos"
23027;"M";"";"nunca";"Jubilacion_GOLF"
23028;"M";"C";"parcial";"Ahorro"
23029;"M";"S";"total";"No_vida"
23030;"M";"C";"total";"No_vida"
23031;"H";"C";"parcial";"Ahorro"
23032;"H";"S";"total";"No_vida"
23033;"M";"";"total";"No_vida"
23034;"M";"V";"total";"Ahorro"
23035;"H";"";"total";"Ahorro"
23036;"H";"C";"parcial";"Ahorro"
23037;"M";"S";"nunca";"No_vida"
23038;"M";"C";"parcial";"No_vida"
23039;"M";"S";"parcial";"Ahorro"
23040;"H";"S";"nunca";"No_vida"
23041;"H";"S";"nunca";"No_vida"
23042;"H";"S";"nunca";"No_vida"
23043;"H";"";"nunca";"Autos"
23044;"H";"C";"total";"Ahorro"
23045;"M";"C";"total";"No_vida"
23046;"M";"S";"total";"No_vida"
23047;"H";"C";"parcial";"Ahorro"
23048;"M";"C";"total";"No_vida"
23049;"M";"";"total";"No_vida"
23050;"H";"S";"nunca";"No_vida"
23051;"M";"C";"nunca";"No_vida"
23052;"M";"";"nunca";"Ahorro"
23053;"M";"";"total";"Ahorro"
23054;"M";"S";"nunca";"No_vida"
23055;"H";"";"total";"No_vida"
23056;"H";"D";"total";"Ahorro"
23057;"H";"";"total";"Autos"
23058;"H";"";"parcial";"Ahorro"
23059;"M";"";"nunca";"Ahorro"
23060;"M";"S";"total";"No_vida"
23061;"H";"";"nunca";"Ahorro"
23062;"M";"";"parcial";"Ahorro"
23063;"H";"C";"total";"Autos"
23064;"H";"";"total";"Ahorro"
23065;"H";"S";"total";"No_vida"
23066;"M";"C";"total";"Ahorro"
23067;"M";"S";"total";"No_vida"
23068;"M";"C";"total";"No_vida"
23069;"H";"";"total";"Autos"
23070;"H";"S";"parcial";"No_vida"
23071;"M";"C";"parcial";"Ahorro"
23072;"H";"C";"parcial";"Ahorro"
23073;"M";"C";"parcial";"Ahorro"
23074;"M";"S";"total";"No_vida"
23075;"H";"C";"parcial";"Ahorro"
23076;"M";"";"total";"Ahorro"
23077;"M";"S";"total";"No_vida"
23078;"H";"";"nunca";"Jubilacion"
23079;"H";"C";"total";"Rentas"
23080;"M";"";"nunca";"Ahorro"
23081;"H";"C";"nunca";"No_vida"
23082;"H";"S";"total";"Salud"
23083;"H";"C";"parcial";"Ahorro"
23084;"M";"D";"nunca";"Jubilacion"
23085;"M";"D";"parcial";"No_vida"
23086;"M";"C";"total";"No_vida"
23087;"M";"C";"total";"Autos"
23088;"M";"";"parcial";"Autos"
23089;"M";"S";"nunca";"No_vida"
23090;"M";"C";"total";"Ahorro"
23091;"H";"C";"parcial";"Ahorro"
23092;"H";"C";"total";"Ahorro"
23093;"M";"S";"parcial";"No_vida"
23094;"M";"";"parcial";"Autos"
23095;"M";"C";"nunca";"Ahorro"
23096;"H";"C";"nunca";"Vida_Riesgo"
23097;"M";"D";"total";"No_vida"
23098;"M";"C";"nunca";"No_vida"
23099;"M";"C";"total";"No_vida"
23100;"M";"";"nunca";"No_vida"
23101;"M";"";"nunca";"No_vida"
23102;"M";"";"nunca";"No_vida"
23103;"H";"C";"parcial";"No_vida"
23104;"M";"S";"nunca";"No_vida"
23105;"H";"C";"total";"Autos"
23106;"H";"C";"nunca";"No_vida"
23107;"M";"";"total";"Autos"
23108;"H";"C";"nunca";"Ahorro"
23109;"M";"C";"nunca";"Jubilacion"
23110;"M";"V";"nunca";"Ahorro"
23111;"M";"D";"fallecido";"Ahorro"
23112;"M";"C";"total";"No_vida"
23113;"H";"C";"parcial";"Ahorro"
23114;"H";"C";"parcial";"Vida_Riesgo_PM"
23115;"M";"C";"nunca";"Ahorro"
23116;"H";"C";"total";"Autos"
23117;"H";"C";"total";"No_vida"
23118;"M";"S";"nunca";"No_vida"
23119;"H";"S";"total";"No_vida"
23120;"M";"C";"total";"No_vida"
23121;"M";"V";"total";"Ahorro"
23122;"M";"";"total";"No_vida"
23123;"H";"";"parcial";"No_vida"
23124;"H";"";"total";"Ahorro"
23125;"H";"S";"nunca";"No_vida"
23126;"M";"S";"parcial";"No_vida"
23127;"M";"C";"total";"No_vida"
23128;"H";"D";"parcial";"Ahorro"
23129;"H";"S";"parcial";"Ahorro"
23130;"H";"S";"total";"No_vida"
23131;"M";"S";"parcial";"Ahorro"
23132;"H";"";"parcial";"Ahorro"
23133;"H";"";"parcial";"Autos"
23134;"H";"C";"parcial";"Ahorro"
23135;"M";"";"nunca";"RC"
23136;"H";"S";"nunca";"No_vida"
23137;"M";"C";"nunca";"Ahorro"
23138;"H";"";"total";"No_vida"
23139;"M";"S";"nunca";"No_vida"
23140;"M";"";"nunca";"No_vida"
23141;"H";"";"total";"Ahorro"
23142;"H";"C";"parcial";"Ahorro"
23143;"M";"C";"nunca";"Jubilacion"
23144;"M";"S";"total";"No_vida"
23145;"M";"";"nunca";"Vida_Riesgo"
23146;"M";"C";"total";"Jubilacion"
23147;"M";"V";"parcial";"Ahorro"
23148;"H";"D";"parcial";"Ahorro"
23149;"H";"";"total";"Autos"
23150;"M";"C";"total";"No_vida"
23151;"M";"S";"nunca";"No_vida"
23152;"M";"S";"nunca";"No_vida"
23153;"M";"";"total";"Ahorro"
23154;"H";"S";"total";"Ahorro"
23155;"H";"";"parcial";"Autos"
23156;"H";"";"parcial";"Ahorro"
23157;"M";"C";"nunca";"Ahorro"
23158;"H";"S";"nunca";"No_vida"
23159;"H";"C";"parcial";"Ahorro"
23160;"H";"";"fallecido";"Ahorro"
23161;"M";"C";"parcial";"No_vida"
23162;"H";"C";"parcial";"No_vida"
23163;"M";"C";"nunca";"Ahorro"
23164;"H";"C";"nunca";"Autos"
23165;"M";"C";"parcial";"Ahorro"
23166;"H";"C";"total";"Ahorro"
23167;"M";"C";"parcial";"No_vida"
23168;"M";"C";"nunca";"Ahorro"
23169;"M";"";"total";"Ahorro"
23170;"M";"C";"total";"No_vida"
23171;"M";"";"parcial";"Ahorro"
23172;"H";"";"total";"Autos"
23173;"M";"C";"nunca";"Ahorro"
23174;"M";"S";"total";"No_vida"
23175;"H";"";"total";"No_vida"
23176;"M";"";"total";"Ahorro"
23177;"H";"C";"parcial";"Ahorro"
23178;"M";"C";"nunca";"Vida_Riesgo"
23179;"H";"";"nunca";"Jubilacion_GOLF"
23180;"H";"C";"parcial";"Ahorro"
23181;"M";"";"total";"No_vida"
23182;"H";"";"total";"Ahorro"
23183;"H";"";"parcial";"Ahorro"
23184;"H";"C";"parcial";"Ahorro"
23185;"M";"C";"total";"Autos"
23186;"H";"C";"parcial";"Ahorro"
23187;"M";"S";"nunca";"No_vida"
23188;"H";"S";"parcial";"Ahorro"
23189;"H";"";"parcial";"Autos"
23190;"H";"";"total";"Vida_Riesgo_PM"
23191;"H";"C";"nunca";"Ahorro"
23192;"M";"C";"parcial";"No_vida"
23193;"H";"C";"parcial";"No_vida"
23194;"M";"S";"total";"Vida_Riesgo"
23195;"H";"";"parcial";"Ahorro"
23196;"H";"C";"total";"Jubilacion"
23197;"M";"C";"parcial";"Ahorro"
23198;"H";"C";"parcial";"Ahorro"
23199;"M";"";"parcial";"Ahorro"
23200;"H";"";"nunca";"Autos"
23201;"H";"C";"total";"No_vida"
23202;"H";"S";"nunca";"No_vida"
23203;"M";"";"total";"Autos"
23204;"M";"C";"nunca";"No_vida"
23205;"H";"";"total";"Ahorro"
23206;"H";"C";"parcial";"Ahorro"
23207;"H";"";"total";"Ahorro"
23208;"H";"C";"parcial";"Ahorro"
23209;"H";"D";"total";"Ahorro"
23210;"M";"V";"total";"No_vida"
23211;"H";"C";"parcial";"Ahorro"
23212;"H";"S";"nunca";"Ahorro"
23213;"H";"S";"nunca";"No_vida"
23214;"M";"S";"total";"No_vida"
23215;"H";"C";"parcial";"Ahorro"
23216;"H";"C";"parcial";"Ahorro"
23217;"M";"C";"nunca";"No_vida"
23218;"M";"C";"nunca";"Ahorro"
23219;"H";"S";"total";"Autos"
23220;"M";"C";"parcial";"Ahorro"
23221;"M";"S";"nunca";"No_vida"
23222;"M";"S";"total";"Ahorro"
23223;"M";"C";"nunca";"No_vida"
23224;"M";"C";"total";"No_vida"
23225;"H";"";"total";"Ahorro"
23226;"H";"S";"nunca";"Jubilacion_GOLF"
23227;"H";"";"total";"Autos"
23228;"H";"";"nunca";"No_vida"
23229;"H";"C";"parcial";"Ahorro"
23230;"H";"C";"parcial";"Ahorro"
23231;"H";"";"parcial";"Ahorro"
23232;"H";"C";"nunca";"Vida_Riesgo"
23233;"M";"";"nunca";"Ahorro"
23234;"H";"";"total";"Ahorro"
23235;"M";"C";"total";"Ahorro"
23236;"H";"C";"parcial";"Ahorro"
23237;"M";"";"total";"Ahorro"
23238;"M";"C";"parcial";"Vida_Riesgo"
23239;"H";"C";"parcial";"Ahorro"
23240;"H";"";"nunca";"Ahorro"
23241;"H";"S";"nunca";"No_vida"
23242;"M";"C";"total";"Vida_Riesgo"
23243;"H";"C";"total";"No_vida"
23244;"H";"";"total";"Autos"
23245;"M";"";"parcial";"Ahorro"
23246;"H";"";"total";"Autos"
23247;"M";"S";"parcial";"Ahorro"
23248;"H";"";"parcial";"Ahorro"
23249;"H";"";"total";"Ahorro"
23250;"M";"C";"parcial";"Jubilacion"
23251;"H";"C";"parcial";"Ahorro"
23252;"H";"";"nunca";"No_vida"
23253;"M";"";"total";"Autos"
23254;"M";"";"total";"Autos"
23255;"H";"C";"parcial";"Ahorro"
23256;"H";"C";"nunca";"Ahorro"
23257;"M";"C";"total";"Autos"
23258;"H";"C";"parcial";"No_vida"
23259;"H";"C";"nunca";"Vida_Riesgo_PM"
23260;"M";"D";"parcial";"Ahorro"
23261;"M";"S";"nunca";"No_vida"
23262;"H";"";"parcial";"Autos"
23263;"M";"";"nunca";"Ahorro"
23264;"H";"C";"fallecido";"Ahorro"
23265;"H";"";"parcial";"Ahorro"
23266;"H";"C";"nunca";"Ahorro"
23267;"H";"";"parcial";"Ahorro"
23268;"M";"";"nunca";"Jubilacion_GOLF"
23269;"M";"C";"total";"Ahorro"
23270;"M";"";"nunca";"Ahorro"
23271;"H";"C";"total";"Ahorro"
23272;"M";"S";"total";"No_vida"
23273;"M";"C";"nunca";"Rentas"
23274;"H";"C";"nunca";"No_vida"
23275;"H";"";"nunca";"Ahorro"
23276;"H";"D";"total";"Autos"
23277;"H";"C";"parcial";"Ahorro"
23278;"H";"";"parcial";"Ahorro"
23279;"M";"";"parcial";"No_vida"
23280;"M";"C";"nunca";"Vida_Riesgo"
23281;"H";"";"parcial";"Autos"
23282;"H";"C";"parcial";"Ahorro"
23283;"H";"C";"parcial";"Ahorro"
23284;"H";"";"parcial";"No_vida"
23285;"H";"C";"total";"Ahorro"
23286;"H";"S";"nunca";"No_vida"
23287;"H";"S";"nunca";"No_vida"
23288;"M";"S";"nunca";"No_vida"
23289;"M";"";"total";"Vida_Riesgo"
23290;"H";"";"total";"Ahorro"
23291;"H";"";"total";"Ahorro"
23292;"H";"C";"nunca";"Jubilacion"
23293;"M";"C";"parcial";"Jubilacion_GOLF"
23294;"M";"C";"nunca";"Jubilacion"
23295;"H";"C";"nunca";"No_vida"
23296;"M";"S";"total";"No_vida"
23297;"M";"C";"total";"Ahorro"
23298;"H";"S";"nunca";"Ahorro"
23299;"H";"";"nunca";"Ahorro"
23300;"M";"C";"total";"Ahorro"
23301;"M";"C";"nunca";"Vida_Riesgo"
23302;"H";"";"total";"Autos"
23303;"H";"";"nunca";"Ahorro"
23304;"H";"S";"parcial";"No_vida"
23305;"H";"S";"total";"No_vida"
23306;"H";"";"total";"Autos"
23307;"H";"";"parcial";"Ahorro"
23308;"M";"";"total";"Ahorro"
23309;"H";"C";"total";"Ahorro"
23310;"M";"C";"parcial";"No_vida"
23311;"M";"D";"nunca";"Ahorro"
23312;"M";"C";"parcial";"Ahorro"
23313;"M";"C";"total";"No_vida"
23314;"H";"D";"total";"Ahorro"
23315;"M";"S";"parcial";"Ahorro"
23316;"H";"";"nunca";"Ahorro"
23317;"H";"";"fallecido";"Ahorro"
23318;"H";"C";"parcial";"Ahorro"
23319;"M";"C";"total";"Vida_Riesgo"
23320;"M";"C";"nunca";"No_vida"
23321;"H";"";"total";"Autos"
23322;"H";"";"total";"Ahorro"
23323;"H";"C";"nunca";"Ahorro"
23324;"M";"S";"parcial";"Ahorro"
23325;"M";"D";"parcial";"No_vida"
23326;"H";"C";"total";"Ahorro"
23327;"M";"S";"nunca";"No_vida"
23328;"H";"C";"parcial";"Ahorro"
23329;"H";"C";"nunca";"Ahorro"
23330;"H";"";"nunca";"Ahorro"
23331;"H";"S";"nunca";"Ahorro"
23332;"M";"S";"total";"No_vida"
23333;"H";"C";"total";"Vida_Riesgo"
23334;"H";"C";"parcial";"Jubilacion"
23335;"H";"S";"nunca";"No_vida"
23336;"H";"C";"parcial";"Ahorro"
23337;"H";"C";"total";"Ahorro"
23338;"M";"C";"nunca";"No_vida"
23339;"M";"C";"parcial";"Jubilacion"
23340;"M";"";"fallecido";"Ahorro"
23341;"M";"D";"total";"Vida_Riesgo"
23342;"H";"S";"nunca";"No_vida"
23343;"H";"C";"total";"Ahorro"
23344;"H";"C";"total";"Ahorro"
23345;"H";"";"total";"Ahorro"
23346;"H";"C";"total";"No_vida"
23347;"M";"";"nunca";"Vida_Riesgo"
23348;"M";"C";"nunca";"Ahorro"
23349;"M";"";"total";"Ahorro"
23350;"H";"";"nunca";"Ahorro"
23351;"H";"C";"total";"Ahorro"
23352;"M";"S";"parcial";"No_vida"
23353;"M";"C";"nunca";"Ahorro"
23354;"M";"S";"total";"No_vida"
23355;"M";"C";"nunca";"Vida_Riesgo_PM"
23356;"M";"S";"nunca";"No_vida"
23357;"H";"";"parcial";"Vida_Riesgo"
23358;"M";"";"nunca";"No_vida"
23359;"M";"S";"parcial";"No_vida"
23360;"H";"C";"total";"No_vida"
23361;"M";"C";"nunca";"No_vida"
23362;"M";"S";"nunca";"No_vida"
23363;"M";"C";"parcial";"Ahorro"
23364;"M";"S";"nunca";"Ahorro"
23365;"M";"C";"total";"No_vida"
23366;"H";"C";"total";"No_vida"
23367;"M";"S";"nunca";"No_vida"
23368;"H";"C";"parcial";"Ahorro"
23369;"H";"D";"parcial";"Ahorro"
23370;"M";"";"total";"Autos"
23371;"H";"";"total";"Autos"
23372;"H";"C";"nunca";"Jubilacion_GOLF"
23373;"M";"";"total";"Vida_Riesgo"
23374;"M";"C";"nunca";"Rentas"
23375;"H";"";"total";"Ahorro"
23376;"H";"";"parcial";"Ahorro"
23377;"H";"C";"nunca";"No_vida"
23378;"H";"C";"nunca";"No_vida"
23379;"H";"";"total";"Autos"
23380;"M";"S";"parcial";"No_vida"
23381;"M";"";"total";"No_vida"
23382;"H";"C";"total";"Ahorro"
23383;"M";"S";"total";"Ahorro"
23384;"M";"S";"nunca";"No_vida"
23385;"M";"C";"nunca";"Vida_Riesgo"
23386;"M";"";"nunca";"Vida_Riesgo"
23387;"M";"C";"nunca";"Vida_Riesgo"
23388;"M";"C";"total";"No_vida"
23389;"M";"C";"total";"No_vida"
23390;"M";"S";"parcial";"Ahorro"
23391;"H";"C";"parcial";"Ahorro"
23392;"M";"S";"parcial";"Ahorro"
23393;"M";"D";"parcial";"Ahorro"
23394;"M";"S";"parcial";"Ahorro"
23395;"M";"C";"parcial";"Jubilacion"
23396;"H";"C";"parcial";"No_vida"
23397;"H";"C";"nunca";"No_vida"
23398;"H";"C";"parcial";"Ahorro"
23399;"M";"C";"total";"No_vida"
23400;"M";"S";"nunca";"No_vida"
23401;"H";"C";"total";"No_vida"
23402;"H";"";"nunca";"Jubilacion_GOLF"
23403;"H";"C";"total";"Ahorro"
23404;"M";"C";"parcial";"No_vida"
23405;"M";"S";"total";"Jubilacion"
23406;"H";"C";"nunca";"Jubilacion"
23407;"H";"";"total";"Ahorro"
23408;"M";"C";"parcial";"Ahorro"
23409;"M";"";"total";"Ahorro"
23410;"M";"C";"total";"Ahorro"
23411;"H";"";"nunca";"Autos"
23412;"H";"C";"parcial";"Ahorro"
23413;"H";"";"total";"Autos"
23414;"H";"";"total";"Autos"
23415;"H";"C";"parcial";"Ahorro"
23416;"H";"C";"parcial";"Ahorro"
23417;"H";"C";"parcial";"No_vida"
23418;"M";"";"nunca";"Ahorro"
23419;"H";"S";"nunca";"No_vida"
23420;"M";"C";"nunca";"Vida_Riesgo"
23421;"M";"C";"total";"No_vida"
23422;"H";"C";"total";"Ahorro"
23423;"H";"";"parcial";"Ahorro"
23424;"M";"C";"total";"No_vida"
23425;"H";"C";"total";"Ahorro"
23426;"H";"S";"total";"Autos"
23427;"H";"C";"nunca";"Ahorro"
23428;"M";"D";"parcial";"No_vida"
23429;"H";"";"total";"Autos"
23430;"H";"";"total";"Ahorro"
23431;"H";"";"parcial";"Ahorro"
23432;"M";"";"total";"No_vida"
23433;"H";"";"nunca";"Ahorro"
23434;"H";"S";"nunca";"No_vida"
23435;"H";"";"total";"Autos"
23436;"H";"C";"parcial";"Ahorro"
23437;"M";"";"nunca";"Jubilacion_GOLF"
23438;"M";"S";"parcial";"No_vida"
23439;"H";"C";"parcial";"Ahorro"
23440;"M";"C";"total";"No_vida"
23441;"H";"S";"total";"No_vida"
23442;"H";"C";"parcial";"Ahorro"
23443;"H";"C";"total";"Ahorro"
23444;"H";"";"parcial";"Ahorro"
23445;"M";"C";"parcial";"Ahorro"
23446;"H";"";"parcial";"No_vida"
23447;"M";"S";"nunca";"No_vida"
23448;"M";"C";"parcial";"Vida_Riesgo_PM"
23449;"M";"S";"parcial";"Riesgo_Tomador"
23450;"H";"S";"parcial";"Ahorro"
23451;"H";"C";"parcial";"Ahorro"
23452;"M";"C";"parcial";"Ahorro"
23453;"H";"C";"nunca";"No_vida"
23454;"M";"";"nunca";"Ahorro"
23455;"H";"C";"total";"No_vida"
23456;"H";"S";"nunca";"Vida_Riesgo"
23457;"M";"C";"total";"No_vida"
23458;"M";"C";"nunca";"No_vida"
23459;"H";"";"total";"Autos"
23460;"H";"C";"nunca";"Ahorro"
23461;"M";"";"total";"Ahorro"
23462;"H";"S";"nunca";"No_vida"
23463;"M";"C";"nunca";"Ahorro"
23464;"M";"S";"total";"No_vida"
23465;"M";"C";"nunca";"No_vida"
23466;"M";"C";"nunca";"Ahorro"
23467;"M";"S";"nunca";"No_vida"
23468;"H";"";"fallecido";"Ahorro"
23469;"M";"";"nunca";"No_vida"
23470;"H";"C";"total";"Ahorro"
23471;"H";"S";"nunca";"No_vida"
23472;"M";"S";"nunca";"No_vida"
23473;"H";"C";"nunca";"No_vida"
23474;"H";"C";"total";"Vida_Riesgo"
23475;"H";"";"total";"Ahorro"
23476;"M";"";"nunca";"No_vida"
23477;"M";"C";"total";"Vida_Riesgo"
23478;"H";"";"fallecido";"Ahorro"
23479;"M";"C";"parcial";"No_vida"
23480;"M";"C";"nunca";"No_vida"
23481;"M";"";"parcial";"Ahorro"
